seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,0,0,0.0,147.0,147.0
2,1,M1,0,0,147.0,294.0,147.0
3,1,M1,0,0,294.0,441.0,147.0
4,1,M1,1,0,441.0,655.0,214.0
5,1,M1,0,0,655.0,802.0,147.0
6,1,M1,0,0,802.0,949.0,147.0
7,1,M1,0,0,949.0,1096.0,147.0
8,1,M1,1,0,1096.0,1310.0,214.0
9,1,M1,0,0,1310.0,1457.0,147.0
10,1,M1,1,0,1457.0,1671.0,214.0
11,1,M1,0,0,1671.0,1818.0,147.0
12,1,M1,0,0,1818.0,1965.0,147.0
13,1,M1,1,0,1965.0,2179.0,214.0
14,1,M1,0,0,2179.0,2326.0,147.0
15,1,M1,1,0,2326.0,2540.0,214.0
16,1,M1,0,0,2540.0,2687.0,147.0
17,1,M1,1,0,2687.0,2901.0,214.0
18,1,M1,0,0,2901.0,3048.0,147.0
19,1,M1,1,0,3048.0,3262.0,214.0
20,1,M1,0,0,3262.0,3409.0,147.0
21,1,M1,0,0,3409.0,3556.0,147.0
22,1,M1,1,0,3556.0,3770.0,214.0
23,1,M1,0,0,3770.0,3917.0,147.0
24,1,M1,1,0,3917.0,4131.0,214.0
25,1,M1,0,0,4131.0,4278.0,147.0
26,1,M1,1,0,4278.0,4492.0,214.0
27,1,M1,0,0,4492.0,4639.0,147.0
28,1,M1,1,0,4639.0,4853.0,214.0
29,1,M1,0,0,4853.0,5000.0,147.0
30,1,M1,0,0,5000.0,5147.0,147.0
31,1,M1,1,0,5147.0,5361.0,214.0
32,1,M1,0,0,5361.0,5508.0,147.0
33,1,M1,1,0,5508.0,5722.0,214.0
34,1,M1,0,0,5722.0,5869.0,147.0
35,1,M1,1,0,5869.0,6083.0,214.0
36,1,M1,0,0,6083.0,6230.0,147.0
37,1,M1,1,0,6230.0,6444.0,214.0
38,1,M1,0,0,6444.0,6591.0,147.0
39,1,M1,0,0,6591.0,6738.0,147.0
40,1,M1,1,0,6738.0,6952.0,214.0
41,1,M1,0,0,6952.0,7099.0,147.0
42,1,M1,1,0,7099.0,7313.0,214.0
43,1,M1,0,0,7313.0,7460.0,147.0
44,1,M1,1,0,7460.0,7674.0,214.0
45,1,M1,0,0,7674.0,7821.0,147.0
46,1,M1,0,0,7821.0,7968.0,147.0
47,1,M1,1,0,7968.0,8182.0,214.0
48,1,M1,0,0,8182.0,8329.0,147.0
