seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,4,0,0.0,10.0,10.0
2,1,M1,4,0,10.0,20.0,10.0
3,1,M1,4,0,20.0,30.0,10.0
4,1,M1,4,0,30.0,40.0,10.0
5,1,M1,4,0,40.0,50.0,10.0
6,1,M1,4,0,50.0,60.0,10.0
7,1,M1,4,0,60.0,70.0,10.0
8,1,M1,4,0,70.0,80.0,10.0
9,1,M1,4,0,80.0,90.0,10.0
10,1,M1,4,0,90.0,100.0,10.0
11,1,M1,4,0,100.0,110.0,10.0
12,1,M1,4,0,110.0,120.0,10.0
13,1,M1,4,0,120.0,130.0,10.0
14,1,M1,4,0,130.0,140.0,10.0
15,1,M1,4,0,140.0,150.0,10.0
16,2,M2,1,3,11.0,13.0,2.0
17,2,M2,0,1,13.0,17.0,4.0
18,2,M2,1,3,17.0,19.0,2.0
19,2,M2,0,1,19.0,23.0,4.0
20,2,M2,1,3,23.0,25.0,2.0
21,2,M2,2,6,25.0,30.0,5.0
22,2,M2,0,1,30.0,34.0,4.0
23,2,M2,1,3,34.0,36.0,2.0
24,2,M2,0,1,36.0,40.0,4.0
25,2,M2,2,6,40.0,45.0,5.0
26,2,M2,1,3,45.0,47.0,2.0
27,2,M2,0,1,47.0,51.0,4.0
28,2,M2,2,6,51.0,56.0,5.0
29,2,M2,2,6,56.0,61.0,5.0
30,2,M2,1,3,61.0,63.0,2.0
31,2,M2,0,1,63.0,67.0,4.0
32,2,M2,1,3,67.0,69.0,2.0
33,2,M2,0,1,69.0,73.0,4.0
34,2,M2,0,1,73.0,77.0,4.0
35,2,M2,3,7,77.0,86.0,9.0
36,2,M2,2,6,86.0,91.0,5.0
37,2,M2,2,6,91.0,96.0,5.0
38,2,M2,0,1,96.0,100.0,4.0
39,2,M2,1,3,100.0,102.0,2.0
40,2,M2,2,6,102.0,107.0,5.0
41,2,M2,0,1,107.0,111.0,4.0
42,2,M2,1,3,111.0,113.0,2.0
43,2,M2,0,1,113.0,117.0,4.0
44,2,M2,0,1,117.0,121.0,4.0
45,2,M2,2,6,121.0,126.0,5.0
46,2,M2,1,3,126.0,128.0,2.0
47,2,M2,2,6,128.0,133.0,5.0
48,2,M2,0,1,133.0,137.0,4.0
49,2,M2,1,3,137.0,139.0,2.0
50,2,M2,2,6,139.0,144.0,5.0
51,2,M2,0,1,144.0,148.0,4.0
52,2,M2,2,6,148.0,153.0,5.0
53,2,M2,1,3,153.0,155.0,2.0
54,2,M2,1,3,155.0,157.0,2.0
55,2,M2,3,7,157.0,166.0,9.0
56,2,M2,1,3,166.0,168.0,2.0
57,2,M2,0,1,168.0,172.0,4.0
58,2,M2,2,6,172.0,177.0,5.0
59,2,M2,2,6,177.0,182.0,5.0
60,2,M2,1,3,182.0,184.0,2.0
61,2,M2,3,7,191.0,200.0,9.0
62,2,M2,2,6,200.0,205.0,5.0
63,2,M2,2,6,205.0,210.0,5.0
64,3,M3,1,0,0.0,4.0,4.0
65,3,M3,1,0,4.0,8.0,4.0
66,3,M3,1,0,8.0,12.0,4.0
67,3,M3,1,0,12.0,16.0,4.0
68,3,M3,3,1,16.0,17.0,1.0
69,3,M3,1,0,17.0,21.0,4.0
70,3,M3,1,0,21.0,25.0,4.0
71,3,M3,1,0,25.0,29.0,4.0
72,3,M3,1,0,29.0,33.0,4.0
73,3,M3,2,7,33.0,45.0,12.0
74,3,M3,3,1,45.0,46.0,1.0
75,3,M3,3,1,46.0,47.0,1.0
76,3,M3,3,1,47.0,48.0,1.0
77,3,M3,2,7,48.0,60.0,12.0
78,3,M3,2,7,60.0,72.0,12.0
79,3,M3,3,1,72.0,73.0,1.0
80,3,M3,3,1,73.0,74.0,1.0
81,3,M3,2,7,74.0,86.0,12.0
82,3,M3,3,1,88.0,89.0,1.0
83,3,M3,2,7,91.0,103.0,12.0
84,3,M3,2,7,103.0,115.0,12.0
85,3,M3,3,1,115.0,116.0,1.0
86,3,M3,2,7,116.0,128.0,12.0
87,3,M3,3,1,128.0,129.0,1.0
88,3,M3,2,7,129.0,141.0,12.0
89,3,M3,2,7,141.0,153.0,12.0
90,3,M3,3,1,153.0,154.0,1.0
91,3,M3,2,7,154.0,166.0,12.0
92,3,M3,3,1,166.0,167.0,1.0
93,3,M3,2,7,167.0,179.0,12.0
94,3,M3,3,1,179.0,180.0,1.0
95,3,M3,2,7,180.0,192.0,12.0
96,3,M3,3,1,192.0,193.0,1.0
97,3,M3,2,7,193.0,205.0,12.0
98,3,M3,3,1,205.0,206.0,1.0
99,3,M3,3,1,206.0,207.0,1.0
100,3,M3,2,7,207.0,219.0,12.0
101,3,M3,2,7,219.0,231.0,12.0
102,4,M4,1,0,0.0,5.0,5.0
103,4,M4,1,0,5.0,10.0,5.0
104,4,M4,1,0,10.0,15.0,5.0
105,4,M4,1,0,15.0,20.0,5.0
106,4,M4,1,0,20.0,25.0,5.0
