seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,1,0,0.0,214.0,214.0
2,1,M1,0,0,214.0,361.0,147.0
3,1,M1,0,0,361.0,508.0,147.0
4,1,M1,0,0,508.0,655.0,147.0
5,1,M1,0,0,655.0,802.0,147.0
6,1,M1,0,0,802.0,949.0,147.0
7,1,M1,1,0,949.0,1163.0,214.0
8,1,M1,1,0,1163.0,1377.0,214.0
9,1,M1,0,0,1377.0,1524.0,147.0
10,1,M1,0,0,1524.0,1671.0,147.0
11,1,M1,0,0,1671.0,1818.0,147.0
12,1,M1,0,0,1818.0,1965.0,147.0
13,1,M1,0,0,1965.0,2112.0,147.0
14,1,M1,0,0,2112.0,2259.0,147.0
15,1,M1,0,0,2259.0,2406.0,147.0
16,1,M1,0,0,2406.0,2553.0,147.0
17,1,M1,1,0,2553.0,2767.0,214.0
18,1,M1,1,0,2767.0,2981.0,214.0
19,1,M1,0,0,2981.0,3128.0,147.0
20,1,M1,0,0,3128.0,3275.0,147.0
21,1,M1,1,0,3275.0,3489.0,214.0
22,1,M1,1,0,3489.0,3703.0,214.0
23,1,M1,1,0,3703.0,3917.0,214.0
24,1,M1,0,0,3917.0,4064.0,147.0
25,1,M1,0,0,4064.0,4211.0,147.0
26,1,M1,0,0,4211.0,4358.0,147.0
27,1,M1,0,0,4358.0,4505.0,147.0
28,1,M1,0,0,4505.0,4652.0,147.0
29,1,M1,1,0,4652.0,4866.0,214.0
30,1,M1,1,0,4866.0,5080.0,214.0
31,1,M1,0,0,5080.0,5227.0,147.0
32,1,M1,1,0,5227.0,5441.0,214.0
33,1,M1,1,0,5441.0,5655.0,214.0
34,1,M1,0,0,5655.0,5802.0,147.0
35,1,M1,1,0,5802.0,6016.0,214.0
36,1,M1,0,0,6016.0,6163.0,147.0
37,1,M1,0,0,6163.0,6310.0,147.0
38,1,M1,0,0,6310.0,6457.0,147.0
39,1,M1,1,0,6457.0,6671.0,214.0
40,1,M1,1,0,6671.0,6885.0,214.0
41,1,M1,1,0,6885.0,7099.0,214.0
42,1,M1,0,0,7099.0,7246.0,147.0
43,1,M1,0,0,7246.0,7393.0,147.0
44,1,M1,0,0,7393.0,7540.0,147.0
45,1,M1,1,0,7540.0,7754.0,214.0
46,1,M1,1,0,7754.0,7968.0,214.0
47,1,M1,1,0,7968.0,8182.0,214.0
48,1,M1,0,0,8182.0,8329.0,147.0
49,1,M1,0,0,8329.0,8476.0,147.0
50,1,M1,0,0,8476.0,8623.0,147.0
51,1,M1,1,0,8623.0,8837.0,214.0
52,1,M1,0,0,8837.0,8984.0,147.0
53,1,M1,1,0,8984.0,9198.0,214.0
54,1,M1,1,0,9198.0,9412.0,214.0
55,1,M1,1,0,9412.0,9626.0,214.0
56,1,M1,0,0,9626.0,9773.0,147.0
57,1,M1,1,0,9773.0,9987.0,214.0
58,1,M1,0,0,9987.0,10134.0,147.0
59,1,M1,0,0,10134.0,10281.0,147.0
60,1,M1,0,0,10281.0,10428.0,147.0
61,2,M2,3,0,0.0,65.0,65.0
62,2,M2,2,0,65.0,127.0,62.0
63,2,M2,2,0,127.0,189.0,62.0
64,2,M2,1,1,189.0,255.0,66.0
65,2,M2,1,1,255.0,321.0,66.0
66,2,M2,2,0,321.0,383.0,62.0
67,2,M2,0,1,383.0,513.0,130.0
68,2,M2,0,1,513.0,643.0,130.0
69,2,M2,3,0,643.0,708.0,65.0
70,2,M2,0,1,708.0,838.0,130.0
71,2,M2,0,1,838.0,968.0,130.0
72,2,M2,1,1,968.0,1034.0,66.0
73,2,M2,2,0,1034.0,1096.0,62.0
74,2,M2,2,0,1096.0,1158.0,62.0
75,2,M2,1,1,1158.0,1224.0,66.0
76,2,M2,3,0,1224.0,1289.0,65.0
77,2,M2,0,1,1289.0,1419.0,130.0
78,2,M2,3,0,1419.0,1484.0,65.0
79,2,M2,3,0,1484.0,1549.0,65.0
80,2,M2,3,0,1549.0,1614.0,65.0
81,2,M2,3,0,1614.0,1679.0,65.0
82,2,M2,1,1,1679.0,1745.0,66.0
83,2,M2,0,1,1745.0,1875.0,130.0
84,2,M2,2,0,1875.0,1937.0,62.0
85,2,M2,2,0,1937.0,1999.0,62.0
86,2,M2,2,0,1999.0,2061.0,62.0
87,2,M2,2,0,2061.0,2123.0,62.0
88,2,M2,2,0,2123.0,2185.0,62.0
89,2,M2,2,0,2185.0,2247.0,62.0
90,2,M2,0,1,2247.0,2377.0,130.0
91,2,M2,1,1,2377.0,2443.0,66.0
92,2,M2,2,0,2443.0,2505.0,62.0
93,2,M2,0,1,2505.0,2635.0,130.0
94,2,M2,1,1,2635.0,2701.0,66.0
95,2,M2,2,0,2701.0,2763.0,62.0
96,2,M2,0,1,2763.0,2893.0,130.0
97,2,M2,1,1,2893.0,2959.0,66.0
98,2,M2,0,1,2959.0,3089.0,130.0
99,2,M2,2,0,3089.0,3151.0,62.0
100,2,M2,3,0,3151.0,3216.0,65.0
101,2,M2,3,0,3216.0,3281.0,65.0
102,2,M2,3,0,3281.0,3346.0,65.0
103,2,M2,1,1,3346.0,3412.0,66.0
104,2,M2,0,1,3412.0,3542.0,130.0
105,2,M2,0,1,3542.0,3672.0,130.0
106,2,M2,3,0,3672.0,3737.0,65.0
107,2,M2,1,1,3737.0,3803.0,66.0
108,2,M2,2,0,3803.0,3865.0,62.0
109,2,M2,2,0,3865.0,3927.0,62.0
110,2,M2,2,0,3927.0,3989.0,62.0
111,2,M2,0,1,3989.0,4119.0,130.0
112,2,M2,1,1,4119.0,4185.0,66.0
113,2,M2,3,0,4185.0,4250.0,65.0
114,2,M2,3,0,4250.0,4315.0,65.0
115,2,M2,0,1,4315.0,4445.0,130.0
116,2,M2,1,1,4445.0,4511.0,66.0
117,2,M2,3,0,4511.0,4576.0,65.0
118,2,M2,0,1,4576.0,4706.0,130.0
119,2,M2,2,0,4706.0,4768.0,62.0
120,2,M2,2,0,4768.0,4830.0,62.0
121,2,M2,2,0,4830.0,4892.0,62.0
122,2,M2,1,1,4892.0,4958.0,66.0
123,2,M2,0,1,4958.0,5088.0,130.0
124,2,M2,2,0,5088.0,5150.0,62.0
125,2,M2,2,0,5150.0,5212.0,62.0
126,2,M2,2,0,5212.0,5274.0,62.0
127,2,M2,0,1,5274.0,5404.0,130.0
128,2,M2,1,1,5404.0,5470.0,66.0
129,2,M2,2,0,5470.0,5532.0,62.0
130,2,M2,2,0,5532.0,5594.0,62.0
131,2,M2,0,1,5594.0,5724.0,130.0
132,2,M2,1,1,5724.0,5790.0,66.0
133,2,M2,2,0,5790.0,5852.0,62.0
134,2,M2,3,0,5852.0,5917.0,65.0
135,2,M2,3,0,5917.0,5982.0,65.0
136,2,M2,0,1,5982.0,6112.0,130.0
137,2,M2,1,1,6112.0,6178.0,66.0
138,2,M2,0,1,6178.0,6308.0,130.0
139,2,M2,3,0,6308.0,6373.0,65.0
140,2,M2,3,0,6373.0,6438.0,65.0
141,2,M2,2,0,6438.0,6500.0,62.0
142,2,M2,1,1,6500.0,6566.0,66.0
143,2,M2,2,0,6566.0,6628.0,62.0
144,2,M2,0,1,6628.0,6758.0,130.0
145,2,M2,3,0,6758.0,6823.0,65.0
146,2,M2,2,0,6823.0,6885.0,62.0
147,2,M2,2,0,6885.0,6947.0,62.0
148,2,M2,0,1,6947.0,7077.0,130.0
149,2,M2,1,1,7077.0,7143.0,66.0
150,2,M2,3,0,7143.0,7208.0,65.0
151,2,M2,0,1,7208.0,7338.0,130.0
152,2,M2,1,1,7338.0,7404.0,66.0
153,2,M2,3,0,7404.0,7469.0,65.0
154,2,M2,0,1,7469.0,7599.0,130.0
155,2,M2,1,1,7599.0,7665.0,66.0
156,2,M2,2,0,7665.0,7727.0,62.0
157,2,M2,2,0,7727.0,7789.0,62.0
158,2,M2,0,1,7789.0,7919.0,130.0
159,2,M2,1,1,7919.0,7985.0,66.0
160,2,M2,2,0,7985.0,8047.0,62.0
161,2,M2,2,0,8047.0,8109.0,62.0
162,2,M2,2,0,8109.0,8171.0,62.0
163,2,M2,0,1,8171.0,8301.0,130.0
164,2,M2,1,1,8301.0,8367.0,66.0
165,2,M2,3,0,8367.0,8432.0,65.0
166,2,M2,3,0,8432.0,8497.0,65.0
167,2,M2,0,1,8497.0,8627.0,130.0
168,2,M2,0,1,8627.0,8757.0,130.0
169,2,M2,1,1,8757.0,8823.0,66.0
170,2,M2,2,0,8823.0,8885.0,62.0
171,2,M2,3,0,8885.0,8950.0,65.0
172,2,M2,2,0,8950.0,9012.0,62.0
173,2,M2,2,0,9012.0,9074.0,62.0
174,2,M2,0,1,9074.0,9204.0,130.0
175,2,M2,1,1,9204.0,9270.0,66.0
176,2,M2,3,0,9270.0,9335.0,65.0
177,2,M2,3,0,9335.0,9400.0,65.0
178,2,M2,2,0,9400.0,9462.0,62.0
179,2,M2,0,1,9462.0,9592.0,130.0
180,2,M2,1,1,9592.0,9658.0,66.0
181,2,M2,0,1,9658.0,9788.0,130.0
182,2,M2,2,0,9788.0,9850.0,62.0
183,2,M2,2,0,9850.0,9912.0,62.0
184,2,M2,2,0,9912.0,9974.0,62.0
185,2,M2,2,0,9974.0,10036.0,62.0
186,2,M2,1,1,10036.0,10102.0,66.0
187,2,M2,0,1,10102.0,10232.0,130.0
188,2,M2,0,1,10232.0,10362.0,130.0
189,2,M2,2,0,10362.0,10424.0,62.0
190,2,M2,1,1,10424.0,10490.0,66.0
191,2,M2,2,0,10490.0,10552.0,62.0
192,2,M2,3,0,10552.0,10617.0,65.0
193,2,M2,0,1,10617.0,10747.0,130.0
194,2,M2,1,1,10747.0,10813.0,66.0
195,2,M2,0,1,10813.0,10943.0,130.0
196,2,M2,1,1,10943.0,11009.0,66.0
197,2,M2,0,1,11009.0,11139.0,130.0
198,3,M3,1,0,0.0,150.0,150.0
199,3,M3,2,1,150.0,330.0,180.0
200,3,M3,2,1,330.0,510.0,180.0
201,3,M3,2,1,510.0,690.0,180.0
202,3,M3,1,0,690.0,840.0,150.0
203,3,M3,1,0,840.0,990.0,150.0
204,3,M3,3,2,990.0,1126.0,136.0
205,3,M3,2,1,1126.0,1306.0,180.0
206,3,M3,2,1,1306.0,1486.0,180.0
207,3,M3,1,0,1486.0,1636.0,150.0
208,3,M3,3,2,1636.0,1772.0,136.0
209,3,M3,3,2,1772.0,1908.0,136.0
210,3,M3,1,0,1908.0,2058.0,150.0
211,3,M3,2,1,2058.0,2238.0,180.0
212,3,M3,2,1,2238.0,2418.0,180.0
213,3,M3,2,1,2418.0,2598.0,180.0
214,3,M3,2,1,2598.0,2778.0,180.0
215,3,M3,2,1,2778.0,2958.0,180.0
216,3,M3,2,1,2958.0,3138.0,180.0
217,3,M3,2,1,3138.0,3318.0,180.0
218,3,M3,3,2,3318.0,3454.0,136.0
219,3,M3,2,1,3454.0,3634.0,180.0
220,3,M3,2,1,3634.0,3814.0,180.0
221,3,M3,3,2,3814.0,3950.0,136.0
222,3,M3,2,1,3950.0,4130.0,180.0
223,3,M3,2,1,4130.0,4310.0,180.0
224,3,M3,3,2,4310.0,4446.0,136.0
225,3,M3,2,1,4446.0,4626.0,180.0
226,3,M3,3,2,4626.0,4762.0,136.0
227,3,M3,3,2,4762.0,4898.0,136.0
228,3,M3,2,1,4898.0,5078.0,180.0
229,3,M3,2,1,5078.0,5258.0,180.0
230,3,M3,2,1,5258.0,5438.0,180.0
231,3,M3,2,1,5438.0,5618.0,180.0
232,3,M3,2,1,5618.0,5798.0,180.0
233,3,M3,2,1,5798.0,5978.0,180.0
234,3,M3,3,2,5978.0,6114.0,136.0
235,3,M3,2,1,6114.0,6294.0,180.0
236,3,M3,2,1,6294.0,6474.0,180.0
237,3,M3,3,2,6474.0,6610.0,136.0
238,3,M3,2,1,6610.0,6790.0,180.0
239,3,M3,3,2,6790.0,6926.0,136.0
240,3,M3,2,1,6926.0,7106.0,180.0
241,3,M3,2,1,7106.0,7286.0,180.0
242,3,M3,2,1,7286.0,7466.0,180.0
243,3,M3,2,1,7466.0,7646.0,180.0
244,3,M3,3,2,7646.0,7782.0,136.0
245,3,M3,2,1,7782.0,7962.0,180.0
246,3,M3,3,2,7962.0,8098.0,136.0
247,3,M3,2,1,8098.0,8278.0,180.0
248,3,M3,2,1,8278.0,8458.0,180.0
249,3,M3,3,2,8458.0,8594.0,136.0
250,3,M3,2,1,8594.0,8774.0,180.0
251,3,M3,2,1,8774.0,8954.0,180.0
252,3,M3,3,2,8954.0,9090.0,136.0
253,3,M3,2,1,9090.0,9270.0,180.0
254,3,M3,2,1,9270.0,9450.0,180.0
255,3,M3,2,1,9450.0,9630.0,180.0
256,3,M3,3,2,9630.0,9766.0,136.0
257,3,M3,2,1,9766.0,9946.0,180.0
258,3,M3,2,1,9946.0,10126.0,180.0
259,3,M3,3,2,10126.0,10262.0,136.0
260,3,M3,2,1,10262.0,10442.0,180.0
261,3,M3,2,1,10442.0,10622.0,180.0
262,3,M3,3,2,10622.0,10758.0,136.0
263,3,M3,2,1,10758.0,10938.0,180.0
264,3,M3,2,1,10938.0,11118.0,180.0
265,3,M3,2,1,11118.0,11298.0,180.0
266,3,M3,3,2,11298.0,11434.0,136.0
267,3,M3,3,2,11499.0,11635.0,136.0
268,4,M4,3,2,238.0,383.0,145.0
269,4,M4,2,2,383.0,573.0,190.0
270,4,M4,0,2,573.0,723.0,150.0
271,4,M4,0,2,723.0,873.0,150.0
272,4,M4,0,2,873.0,1023.0,150.0
273,4,M4,0,2,1023.0,1173.0,150.0
274,4,M4,2,2,1306.0,1496.0,190.0
275,4,M4,0,2,1496.0,1646.0,150.0
276,4,M4,2,2,1646.0,1836.0,190.0
277,4,M4,0,2,1875.0,2025.0,150.0
278,4,M4,3,2,2099.0,2244.0,145.0
279,4,M4,2,2,2244.0,2434.0,190.0
280,4,M4,0,2,2434.0,2584.0,150.0
281,4,M4,3,2,2584.0,2729.0,145.0
282,4,M4,0,2,2729.0,2879.0,150.0
283,4,M4,2,2,2879.0,3069.0,190.0
284,4,M4,0,2,3069.0,3219.0,150.0
285,4,M4,0,2,3219.0,3369.0,150.0
286,4,M4,2,2,3369.0,3559.0,190.0
287,4,M4,0,2,3559.0,3709.0,150.0
288,4,M4,0,2,3709.0,3859.0,150.0
289,4,M4,2,2,3859.0,4049.0,190.0
290,4,M4,2,2,4049.0,4239.0,190.0
291,4,M4,0,2,4239.0,4389.0,150.0
292,4,M4,2,2,4389.0,4579.0,190.0
293,4,M4,0,2,4579.0,4729.0,150.0
294,4,M4,0,2,4729.0,4879.0,150.0
295,4,M4,2,2,4879.0,5069.0,190.0
296,4,M4,3,2,5069.0,5214.0,145.0
297,4,M4,0,2,5214.0,5364.0,150.0
298,4,M4,0,2,5404.0,5554.0,150.0
299,4,M4,2,2,5554.0,5744.0,190.0
300,4,M4,0,2,5744.0,5894.0,150.0
301,4,M4,2,2,5894.0,6084.0,190.0
302,4,M4,2,2,6084.0,6274.0,190.0
303,4,M4,0,2,6274.0,6424.0,150.0
304,4,M4,0,2,6424.0,6574.0,150.0
305,4,M4,2,2,6574.0,6764.0,190.0
306,4,M4,0,2,6764.0,6914.0,150.0
307,4,M4,2,2,6914.0,7104.0,190.0
308,4,M4,0,2,7104.0,7254.0,150.0
309,4,M4,3,2,7254.0,7399.0,145.0
310,4,M4,0,2,7399.0,7549.0,150.0
311,4,M4,2,2,7549.0,7739.0,190.0
312,4,M4,0,2,7739.0,7889.0,150.0
313,4,M4,2,2,7889.0,8079.0,190.0
314,4,M4,0,2,8079.0,8229.0,150.0
315,4,M4,2,2,8229.0,8419.0,190.0
316,4,M4,0,2,8419.0,8569.0,150.0
317,4,M4,2,2,8569.0,8759.0,190.0
318,4,M4,0,2,8759.0,8909.0,150.0
319,4,M4,0,2,8909.0,9059.0,150.0
320,4,M4,2,2,9059.0,9249.0,190.0
321,4,M4,0,2,9249.0,9399.0,150.0
322,4,M4,3,2,9399.0,9544.0,145.0
323,4,M4,2,2,9544.0,9734.0,190.0
324,4,M4,0,2,9734.0,9884.0,150.0
325,4,M4,0,2,9884.0,10034.0,150.0
326,4,M4,2,2,10034.0,10224.0,190.0
327,4,M4,2,2,10224.0,10414.0,190.0
328,4,M4,0,2,10414.0,10564.0,150.0
329,4,M4,0,2,10564.0,10714.0,150.0
330,4,M4,2,2,10714.0,10904.0,190.0
331,4,M4,0,2,10904.0,11054.0,150.0
332,4,M4,3,2,11054.0,11199.0,145.0
333,4,M4,0,2,11199.0,11349.0,150.0
334,4,M4,2,2,11349.0,11539.0,190.0
335,4,M4,0,2,11539.0,11689.0,150.0
336,4,M4,2,2,11689.0,11879.0,190.0
337,5,M5,3,1,65.0,238.0,173.0
338,5,M5,1,2,255.0,433.0,178.0
339,5,M5,1,2,433.0,611.0,178.0
340,5,M5,2,2,611.0,711.0,100.0
341,5,M5,3,1,711.0,884.0,173.0
342,5,M5,2,2,884.0,984.0,100.0
343,5,M5,1,2,1034.0,1212.0,178.0
344,5,M5,1,2,1224.0,1402.0,178.0
345,5,M5,3,1,1402.0,1575.0,173.0
346,5,M5,3,1,1575.0,1748.0,173.0
347,5,M5,1,2,1748.0,1926.0,178.0
348,5,M5,3,1,1926.0,2099.0,173.0
349,5,M5,3,1,2099.0,2272.0,173.0
350,5,M5,3,1,2272.0,2445.0,173.0
351,5,M5,2,2,2445.0,2545.0,100.0
352,5,M5,1,2,2545.0,2723.0,178.0
353,5,M5,2,2,2723.0,2823.0,100.0
354,5,M5,1,2,2823.0,3001.0,178.0
355,5,M5,2,2,3001.0,3101.0,100.0
356,5,M5,1,2,3101.0,3279.0,178.0
357,5,M5,2,2,3279.0,3379.0,100.0
358,5,M5,3,1,3379.0,3552.0,173.0
359,5,M5,1,2,3552.0,3730.0,178.0
360,5,M5,3,1,3730.0,3903.0,173.0
361,5,M5,1,2,3903.0,4081.0,178.0
362,5,M5,3,1,4081.0,4254.0,173.0
363,5,M5,2,2,4254.0,4354.0,100.0
364,5,M5,1,2,4354.0,4532.0,178.0
365,5,M5,3,1,4532.0,4705.0,173.0
366,5,M5,1,2,4705.0,4883.0,178.0
367,5,M5,3,1,4883.0,5056.0,173.0
368,5,M5,1,2,5056.0,5234.0,178.0
369,5,M5,2,2,5234.0,5334.0,100.0
370,5,M5,2,2,5334.0,5434.0,100.0
371,5,M5,3,1,5434.0,5607.0,173.0
372,5,M5,1,2,5607.0,5785.0,178.0
373,5,M5,3,1,5785.0,5958.0,173.0
374,5,M5,1,2,5958.0,6136.0,178.0
375,5,M5,3,1,6136.0,6309.0,173.0
376,5,M5,1,2,6309.0,6487.0,178.0
377,5,M5,2,2,6487.0,6587.0,100.0
378,5,M5,3,1,6587.0,6760.0,173.0
379,5,M5,1,2,6760.0,6938.0,178.0
380,5,M5,3,1,6938.0,7111.0,173.0
381,5,M5,2,2,7111.0,7211.0,100.0
382,5,M5,1,2,7211.0,7389.0,178.0
383,5,M5,2,2,7389.0,7489.0,100.0
384,5,M5,3,1,7489.0,7662.0,173.0
385,5,M5,1,2,7662.0,7840.0,178.0
386,5,M5,3,1,7840.0,8013.0,173.0
387,5,M5,1,2,8013.0,8191.0,178.0
388,5,M5,2,2,8191.0,8291.0,100.0
389,5,M5,3,1,8291.0,8464.0,173.0
390,5,M5,1,2,8464.0,8642.0,178.0
391,5,M5,3,1,8642.0,8815.0,173.0
392,5,M5,1,2,8815.0,8993.0,178.0
393,5,M5,2,2,8993.0,9093.0,100.0
394,5,M5,3,1,9093.0,9266.0,173.0
395,5,M5,1,2,9266.0,9444.0,178.0
396,5,M5,2,2,9444.0,9544.0,100.0
397,5,M5,3,1,9544.0,9717.0,173.0
398,5,M5,1,2,9717.0,9895.0,178.0
399,5,M5,1,2,9895.0,10073.0,178.0
400,5,M5,3,1,10073.0,10246.0,173.0
401,5,M5,1,2,10246.0,10424.0,178.0
402,5,M5,3,1,10424.0,10597.0,173.0
403,5,M5,2,2,10597.0,10697.0,100.0
404,5,M5,1,2,10697.0,10875.0,178.0
405,5,M5,3,1,10875.0,11048.0,173.0
406,5,M5,2,2,11048.0,11148.0,100.0
407,5,M5,1,2,11148.0,11326.0,178.0
408,5,M5,3,1,11326.0,11499.0,173.0
409,5,M5,1,2,11499.0,11677.0,178.0
410,5,M5,2,2,11677.0,11777.0,100.0
411,5,M5,2,2,11777.0,11877.0,100.0
